,name,label,predict
933,fapolicyd-selinux,服务,工具
934,farstream02,库,工具
935,fcitx,工具,服务
936,fcitx-data,工具,工具
937,fcitx-gtk2,工具,库
938,fcitx-gtk3,工具,工具
939,fcitx-libs,工具,库
940,fcitx-pinyin,工具,工具
941,fcitx-qw,工具,工具
942,fcitx-table,工具,工具
943,fcitx-table-chinese,工具,库
944,fcitx-configtool,工具,库
945,fcitx-qt5,工具,库
946,fcoe-utils,工具,服务
947,felix-gogo-command,工具,库
948,felix-gogo-runtime,库,库
949,felix-gogo-shell,工具,库
950,felix-osgi-compendium,库,库
951,felix-osgi-compendium-javadoc,库,库
952,felix-osgi-core,库,库
954,felix-osgi-foundation,库,库
955,felix-osgi-foundation-javadoc,库,库
956,felix-parent,库,库
957,felix-scr,库,库
958,felix-utils,库,库
959,felix-utils-javadoc,库,库
961,fence-agents-all,服务,服务
962,fence-agents-amt-ws,服务,服务
963,fence-agents-apc,服务,服务
964,fence-agents-apc-snmp,服务,服务
965,fence-agents-aws,服务,库
966,fence-agents-azure-arm,服务,服务
968,fence-agents-brocade,服务,服务
969,fence-agents-cisco-mds,服务,服务
970,fence-agents-cisco-ucs,服务,服务
971,fence-agents-common,服务,库
972,fence-agents-compute,服务,服务
973,fence-agents-drac5,服务,服务
974,fence-agents-eaton-snmp,服务,服务
975,fence-agents-emerson,服务,服务
976,fence-agents-eps,服务,服务
977,fence-agents-gce,服务,服务
978,fence-agents-heuristics-ping,服务,服务
979,fence-agents-hpblade,服务,服务
980,fence-agents-ibmblade,服务,服务
981,fence-agents-ibm-powervs,服务,服务
982,fence-agents-ifmib,服务,服务
983,fence-agents-ilo2,服务,服务
986,fence-agents-ilo-ssh,服务,服务
987,fence-agents-intelmodular,服务,服务
988,fence-agents-ipdu,服务,服务
989,fence-agents-ipmilan,服务,服务
990,fence-agents-kdump,服务,服务
991,fence-agents-kubevirt,服务,服务
992,fence-agents-lpar,服务,服务
993,fence-agents-mpath,服务,服务
994,fence-agents-redfish,服务,服务
995,fence-agents-rhevm,服务,服务
996,fence-agents-rsa,服务,服务
997,fence-agents-rsb,服务,服务
998,fence-agents-sbd,服务,服务
1000,fence-agents-virsh,服务,服务
1001,fence-agents-vmware-rest,服务,服务
1002,fence-agents-vmware-soap,服务,服务
1003,fence-agents-wti,服务,服务
1004,fence-agents-ibm-vpc,服务,服务
1005,fence-virt,服务,服务
1007,fence-virtd-cpg,服务,服务
1009,fence-virtd-multicast,服务,服务
1010,fence-virtd-serial,服务,库
1011,fence-virtd-tcp,服务,服务
1012,fetchmail,工具,服务
1013,ffmpeg,库,服务
1014,ffmpeg-libs,库,工具
1015,libavdevice,库,服务
1016,ffmpegthumbnailer,工具,库
1017,fftw,库,库
1018,fftw-libs,库,库
1019,fftw-libs-double,库,库
1020,fftw-libs-long,库,库
1021,fftw-libs-quad,库,库
1022,fftw-libs-single,库,库
1023,fftw-static,库,服务
1024,fdo-admin-cli,工具,服务
1025,fdo-client,工具,服务
1026,fdo-init,工具,服务
1027,fdo-manufacturing-server,工具,库
1028,fdo-owner-cli,工具,服务
1029,fdo-owner-onboarding-server,工具,服务
1030,fdo-rendezvous-server,工具,库
1031,file,工具,工具
1032,file-libs,库,库
1033,python3-magic,库,库
1035,filesystem,服务,工具
1036,findutils,工具,工具
1037,fio,工具,服务
1038,fipscheck,库,库
1039,fipscheck-lib,库,库
1040,firefox,工具,工具
1041,firewall-applet,服务,服务
1042,firewall-config,服务,服务
1043,firewalld,服务,服务
1045,python3-firewall,库,库
1046,flac,库,工具
1047,flac-libs,库,库
1048,flatpak,服务,工具
1049,flatpak-libs,库,库
1050,flatpak-selinux,服务,工具
1051,flatpak-session-helper,服务,服务
1052,flatpak-builder,工具,工具
1053,flatpak-spawn,工具,库
1054,flatpak-xdg-utils,工具,库
1055,flex,工具,工具
1056,flite,工具,服务
1057,fltk,库,库
1058,flute,库,库
1060,fontawesome-fonts-web,其它,其它
1061,fontconfig,工具,工具
1062,fontforge,工具,库
1064,fonts-tweak-tool,工具,库
1065,foomatic,服务,服务
1066,foomatic-db,服务,服务
1067,foomatic-db-filesystem,服务,工具
1068,foomatic-db-ppds,服务,工具
1069,forge-parent,库,库
1070,fpc-srpm-macros,库,库
1071,fprintd,服务,库
1072,fprintd-pam,服务,服务
1073,freeglut,库,工具
1074,freeimage,库,库
1075,freeimage-plus,库,库
1076,freeipmi,工具,服务
1077,freeipmi-bmc-watchdog,工具,服务
1078,freeipmi-ipmidetectd,工具,服务
1079,freeipmi-ipmiseld,工具,服务
1080,freeradius,服务,服务
1082,freeradius-ldap,库,库
1083,freeradius-mysql,库,库
1084,freeradius-perl,库,库
1085,freeradius-postgresql,库,库
1086,freeradius-rest,库,库
1087,freeradius-sqlite,库,库
1088,freeradius-unixODBC,库,库
1089,freeradius-utils,工具,库
1090,python3-freeradius,库,库
1091,freerdp,工具,工具
1092,freerdp-libs,库,库
1093,libwinpr,库,库
1094,freetype,库,库
1095,frei0r-plugins,库,工具
1096,frei0r-plugins-opencv,库,库
1097,fribidi,库,库
1098,frr,工具,服务
1099,fstrm,库,库
1100,ftp,工具,服务
1101,fuse,工具,工具
1102,fuse3,工具,库
1103,fuse3-libs,库,库
1104,fuse-common,工具,其它
1105,fuse-libs,库,库
1106,fuse-exfat,工具,库
1107,fuse-overlayfs,服务,库
1108,fusesource-pom,库,库
1109,fuse-sshfs,服务,库
1110,fwupd,服务,服务
1111,fwupdate,工具,服务
1112,fwupdate-efi,工具,工具
1113,fwupdate-libs,库,库
1114,fxload,工具,工具
1115,galera,库,工具
1116,gamin,库,库
1117,gavl,库,库
1118,gawk,工具,工具
1119,gc,库,库
1120,libgcab1,库,库
1121,cpp,工具,服务
1122,gcc,工具,工具
1123,gcc-c++,工具,工具
1124,gcc-gdb-plugin,工具,库
1125,gcc-gfortran,工具,工具
1126,gcc-offload-nvptx,工具,库
1127,libasan,库,库
1128,libatomic,库,库
1129,libatomic-static,库,库
1130,libgcc,库,库
1131,libgfortran,库,库
1132,libgomp,库,库
1133,libgomp-offload-nvptx,库,库
1134,libitm,库,库
1135,liblsan,库,库
1136,libquadmath,库,库
1137,libstdc++,库,库
1138,libstdc++-docs,库,库
1139,libstdc++-static,库,库
1140,libtsan,库,库
1141,libubsan,库,库
1142,gcc-python-plugin,工具,库
1143,gcc-toolset-10,工具,工具
1144,gcc-toolset-10-build,工具,工具
1145,gcc-toolset-10-perftools,工具,工具
1146,gcc-toolset-10-runtime,工具,工具
1148,gcc-toolset-10-annobin,工具,工具
1149,gcc-toolset-10-binutils,工具,工具
1150,gcc-toolset-10-dwz,工具,工具
1151,gcc-toolset-10-dyninst,工具,工具
1152,gcc-toolset-10-elfutils,工具,工具
1153,gcc-toolset-10-elfutils-libelf,工具,工具
1154,gcc-toolset-10-elfutils-libs,工具,工具
1155,gcc-toolset-10-gcc,工具,工具
1156,gcc-toolset-10-gcc-c++,工具,工具
1157,gcc-toolset-10-gcc-gdb-plugin,工具,工具
1158,gcc-toolset-10-gcc-gfortran,工具,工具
1159,gcc-toolset-10-libstdc++-docs,工具,工具
1160,gcc-toolset-10-gdb,工具,工具
1161,gcc-toolset-10-gdb-gdbserver,工具,工具
1162,gcc-toolset-10-ltrace,工具,工具
1163,gcc-toolset-10-make,工具,工具
1164,gcc-toolset-10-strace,工具,工具
1165,gcc-toolset-10-systemtap,工具,工具
1166,gcc-toolset-10-systemtap-client,工具,工具
1167,gcc-toolset-10-systemtap-initscript,工具,工具
1168,gcc-toolset-10-systemtap-runtime,工具,工具
1169,gcc-toolset-10-systemtap-server,工具,服务
1170,gcc-toolset-10-valgrind,工具,工具
1171,gcc-toolset-11,工具,工具
1172,gcc-toolset-11-build,工具,工具
1173,gcc-toolset-11-perftools,工具,工具
1175,gcc-toolset-11-toolchain,工具,工具
1176,gcc-toolset-11-annobin-annocheck,工具,工具
1177,gcc-toolset-11-annobin-docs,工具,工具
1179,gcc-toolset-11-binutils,工具,工具
1180,gcc-toolset-11-dwz,工具,工具
1181,gcc-toolset-11-dyninst,工具,工具
1182,gcc-toolset-11-elfutils,工具,工具
1183,gcc-toolset-11-elfutils-libelf,工具,工具
1184,gcc-toolset-11-elfutils-libs,工具,工具
1185,gcc-toolset-11-gcc,工具,工具
1186,gcc-toolset-11-gcc-c++,工具,工具
1187,gcc-toolset-11-gcc-gdb-plugin,工具,工具
1188,gcc-toolset-11-gcc-gfortran,工具,工具
1189,gcc-toolset-11-libgccjit,工具,工具
1190,gcc-toolset-11-libgccjit-docs,工具,工具
1191,gcc-toolset-11-libstdc++-docs,工具,工具
1192,libasan6,工具,工具
1193,gcc-toolset-11-gdb,工具,工具
1194,gcc-toolset-11-gdb-gdbserver,工具,工具
1195,gcc-toolset-11-ltrace,工具,工具
1196,gcc-toolset-11-make,工具,工具
1197,gcc-toolset-11-strace,工具,工具
1198,gcc-toolset-11-systemtap,工具,工具
1199,gcc-toolset-11-systemtap-client,工具,服务
1200,gcc-toolset-11-systemtap-initscript,工具,工具
1201,gcc-toolset-11-systemtap-runtime,工具,服务
1202,gcc-toolset-11-systemtap-server,工具,服务
1204,gcc-toolset-9,工具,工具
1205,gcc-toolset-9-build,工具,工具
1206,gcc-toolset-9-perftools,工具,工具
1207,gcc-toolset-9-runtime,工具,工具
1208,gcc-toolset-9-toolchain,工具,工具
1209,gcc-toolset-9-annobin,工具,工具
1210,gcc-toolset-9-binutils,工具,工具
1211,gcc-toolset-9-dwz,工具,工具
1212,gcc-toolset-9-dyninst,工具,工具
1213,gcc-toolset-9-dyninst-static,工具,工具
1214,gcc-toolset-9-dyninst-testsuite,工具,库
1215,gcc-toolset-9-elfutils,工具,工具
1216,gcc-toolset-9-elfutils-libelf,工具,工具
1217,gcc-toolset-9-elfutils-libs,工具,工具
1218,gcc-toolset-9-gcc,工具,工具
1219,gcc-toolset-9-gcc-c++,工具,工具
1220,gcc-toolset-9-gcc-gdb-plugin,工具,工具
1221,gcc-toolset-9-gcc-gfortran,工具,工具
1222,gcc-toolset-9-libstdc++-docs,工具,工具
1223,gcc-toolset-9-gdb,工具,工具
1224,gcc-toolset-9-gdb-gdbserver,工具,工具
1225,gcc-toolset-9-ltrace,工具,工具
1226,gcc-toolset-9-make,工具,工具
1227,gcc-toolset-9-strace,工具,工具
1228,gcc-toolset-9-systemtap,工具,工具
1229,gcc-toolset-9-systemtap-client,工具,服务
1231,gcc-toolset-9-systemtap-runtime,工具,服务
1232,gcc-toolset-9-systemtap-server,工具,服务
1233,gcc-toolset-9-valgrind,工具,工具
1234,GConf2,工具,工具
1235,gcr,库,库
1236,gd,库,库
1237,gdb,工具,工具
1239,gdb-headless,工具,库
1240,gdbm,库,库
1241,gdbm-libs,库,库
1242,gdisk,工具,服务
1243,gdk-pixbuf2,库,库
1244,gdk-pixbuf2-modules,库,库
1245,gdk-pixbuf2-xlib,库,库
1246,gdm,服务,服务
1248,gedit-plugin-bookmarks,服务,服务
1249,gedit-plugin-bracketcompletion,服务,服务
1250,gedit-plugin-codecomment,服务,服务
1251,gedit-plugin-colorpicker,服务,服务
1252,gedit-plugin-colorschemer,服务,服务
1253,gedit-plugin-commander,服务,服务
1254,gedit-plugin-drawspaces,服务,工具
1255,gedit-plugin-findinfiles,服务,服务
1256,gedit-plugin-joinlines,服务,服务
1257,gedit-plugin-multiedit,服务,服务
1258,gedit-plugins,服务,服务
1259,gedit-plugins-data,服务,服务
1262,gedit-plugin-textsize,服务,服务
1263,gedit-plugin-translate,服务,服务
1264,gedit-plugin-wordcompletion,服务,服务
1265,gegl,库,库
1266,gegl04,库,库
1267,genwqe-tools,工具,服务
1268,genwqe-vpd,工具,工具
1269,genwqe-zlib,库,库
1270,geoclue2,库,服务
1271,geoclue2-demos,库,服务
1272,geoclue2-libs,库,库
1273,geocode-glib,库,库
1274,GeoIP,库,库
1275,GeoIP-GeoLite-data,库,库
1276,GeoIP-GeoLite-data-extra,库,库
1277,geoipupdate,工具,库
1278,geolite2-city,工具,库
1279,geolite2-country,工具,库
1281,geronimo-annotation-javadoc,库,库
1282,geronimo-jms,库,库
1283,geronimo-jms-javadoc,库,库
1284,geronimo-jpa,库,库
1285,geronimo-jpa-javadoc,库,工具
1287,gettext,工具,工具
1288,gettext-libs,库,库
1289,gfbgraph,库,库
1290,gflags,库,库
1291,gfs2-utils,工具,工具
1292,ghc-srpm-macros,库,服务
1293,ghostscript,工具,工具
1294,ghostscript-tools-dvipdf,工具,工具
1295,ghostscript-tools-fonts,工具,工具
1296,ghostscript-tools-printing,工具,工具
1297,ghostscript-x11,工具,库
1298,libgs,工具,库
1299,giflib,库,库
1300,gimp,工具,工具
1301,gimp-devel-tools,工具,服务
1302,gimp-libs,库,工具
1303,libgio-qt,库,工具
1304,git,工具,工具
1305,git-all,工具,工具
1306,git-core,工具,工具
1307,git-credential-libsecret,工具,库
1308,git-daemon,工具,服务
1309,git-email,工具,库
1310,git-gui,工具,工具
1311,git-instaweb,工具,工具
1312,gitk,工具,工具
1314,git-svn,工具,工具
1315,gitweb,工具,工具
1316,perl-Git,工具,库
1317,perl-Git-SVN,工具,库
1318,git-lfs,工具,其它
1319,gjs,库,工具
1320,glade-libs,库,库
1321,glassfish-annotation-api,库,库
1322,glassfish-annotation-api-javadoc,库,库
1323,glassfish-el,库,库
1324,glassfish-el-api,库,库
1325,glassfish-el-javadoc,库,库
1326,glassfish-fastinfoset,库,库
1327,glassfish-jaxb-core,库,库
1328,glassfish-jaxb-runtime,库,库
1329,glassfish-jaxb-txw2,库,库
1330,glassfish-jaxb-api,库,库
1331,glassfish-jsp,库,库
1332,glassfish-jsp-api,库,库
1333,glassfish-jsp-api-javadoc,库,工具
1334,glassfish-legal,库,库
1335,glassfish-master-pom,库,库
1336,glassfish-servlet-api,库,库
1337,glassfish-servlet-api-javadoc,库,工具
1338,libGLEW,库,库
1339,glib2,库,库
1340,glib2-fam,库,库
1341,glib2-static,库,库
1342,compat-libpthread-nonshared,库,库
1343,glibc,库,库
1344,glibc-common,库,工具
1345,glibc-gconv-extra,库,服务
1346,glibc-headers,库,工具
1347,glibc-locale-source,库,工具
1348,glibc-static,库,库
1349,glibc-utils,工具,库
1350,libnsl,库,库
1351,nscd,库,工具
1352,nss_db,库,库
1353,nss_hesiod,库,库
1354,glibmm24,库,库
1355,glib-networking,库,库
1356,gl-manpages,库,库
1357,glog,库,库
1358,glusterfs,服务,工具
1359,glusterfs-api,库,工具
1360,glusterfs-cli,工具,工具
1361,glusterfs-client-xlators,工具,工具
1362,glusterfs-fuse,工具,工具
1363,glusterfs-libs,库,工具
1364,glusterfs-rdma,库,工具
1365,gmp,库,库
1366,gmp-c++,库,库
1368,gnome-autoar,服务,服务
1369,gnome-backgrounds,服务,服务
1370,gnome-backgrounds-extras,服务,服务
1371,gnome-bluetooth,服务,库
1372,gnome-bluetooth-libs,服务,服务
1373,gnome-boxes,服务,服务
1374,gnome-calculator,服务,库
1375,gnome-characters,服务,库
1376,gnome-color-manager,服务,工具
1377,gnome-common,服务,工具
1378,gnome-control-center,服务,服务
1379,gnome-control-center-filesystem,服务,工具
1380,gnome-desktop3,服务,工具
1381,gnome-disk-utility,服务,服务
1382,gnome-font-viewer,服务,其它
1383,gnome-getting-started-docs,服务,服务
1384,gnome-getting-started-docs-cs,服务,服务
1385,gnome-getting-started-docs-de,服务,服务
1386,gnome-getting-started-docs-es,服务,服务
1387,gnome-getting-started-docs-fr,服务,服务
1388,gnome-getting-started-docs-gl,服务,服务
1389,gnome-getting-started-docs-hu,服务,服务
1390,gnome-getting-started-docs-it,服务,服务
1391,gnome-getting-started-docs-pl,服务,服务
1392,gnome-getting-started-docs-pt_BR,服务,服务
1393,gnome-getting-started-docs-ru,服务,服务
1395,gnome-keyring,服务,工具
1398,gnome-menus,服务,库
1399,gnome-online-accounts,服务,服务
1400,gnome-online-miners,服务,工具
1401,gnome-photos,服务,库
1402,gnome-remote-desktop,服务,服务
1403,gnome-screenshot,服务,服务
1404,gnome-session,服务,服务
1405,gnome-session-kiosk-session,服务,工具
1406,gnome-session-wayland-session,服务,服务
1407,gnome-session-xsession,服务,服务
1408,gnome-settings-daemon,服务,服务
1409,gnome-shell,服务,服务
1410,gnome-classic-session,服务,服务
1411,gnome-shell-extension-apps-menu,服务,其它
1412,gnome-shell-extension-auto-move-windows,服务,服务
1413,gnome-shell-extension-classification-banner,服务,服务
1414,gnome-shell-extension-common,服务,服务
1415,gnome-shell-extension-dash-to-dock,服务,服务
1416,gnome-shell-extension-dash-to-panel,服务,服务
1417,gnome-shell-extension-desktop-icons,服务,服务
1419,gnome-shell-extension-drive-menu,服务,服务
1420,gnome-shell-extension-gesture-inhibitor,服务,服务
1421,gnome-shell-extension-heads-up-display,服务,服务
1422,gnome-shell-extension-horizontal-workspaces,服务,服务
1423,gnome-shell-extension-launch-new-instance,服务,服务
1424,gnome-shell-extension-native-window-placement,服务,服务
1425,gnome-shell-extension-no-hot-corner,服务,服务
1426,gnome-shell-extension-panel-favorites,服务,服务
1427,gnome-shell-extension-places-menu,服务,服务
1428,gnome-shell-extension-screenshot-window-sizer,服务,服务
1429,gnome-shell-extension-systemMonitor,服务,服务
1430,gnome-shell-extension-top-icons,服务,服务
1431,gnome-shell-extension-updates-dialog,服务,服务
1432,gnome-shell-extension-user-theme,服务,服务
1433,gnome-shell-extension-window-grouper,服务,服务
1434,gnome-shell-extension-window-list,服务,服务
1435,gnome-shell-extension-windowsNavigator,服务,服务
1436,gnome-shell-extension-workspace-indicator,服务,服务
1437,gnome-software,服务,工具
1438,gnome-system-monitor,服务,库
1439,gnome-terminal,服务,服务
1440,gnome-terminal-nautilus,服务,库
1441,adwaita-gtk2-theme,服务,库
1442,gnome-themes-standard,服务,服务
1443,gnome-tweaks,服务,库
1444,gnome-user-docs,服务,服务
1445,gnome-video-effects,服务,工具
1446,gnu-efi,库,库
1448,gnu-free-mono-fonts,其它,其它
1449,gnu-free-sans-fonts,其它,其它
1450,gnu-free-serif-fonts,其它,其它
1451,gnupg2,工具,库
1452,gnupg2-smime,工具,工具
1453,gnuplot,工具,库
1454,gnuplot-common,工具,库
1455,gnutls,库,库
1456,gnutls-c++,库,库
1457,gnutls-dane,库,服务
1458,gnutls-utils,工具,服务
1459,gobject-introspection,库,库
1460,go-compilers-golang-compiler,库,工具
1461,go-gir-generator,库,库
1462,golang,工具,工具
1463,golang-bin,工具,工具
1464,golang-docs,库,工具
1465,golang-misc,库,工具
1466,golang-race,库,工具
1467,golang-src,库,库
1468,golang-dbus,库,库
1469,golang-github-lofanmi-pinyin,库,库
1470,golang-github-mozillazg-pinyin,库,库
1471,gom,库,库
1472,python3-google-api-client,库,库
1474,google-crosextra-carlito-fonts,其它,其它
1475,google-droid-kufi-fonts,其它,其它
1476,google-droid-sans-fonts,其它,其它
